37.40,47.95,50.00,50.00
37.50,47.61,50.00,50.00
37.60,47.80,50.00,50.00
37.70,48.12,50.00,50.00
37.80,48.75,50.00,50.00
37.90,47.25,50.00,50.00
38.00,47.70,50.00,50.00
38.10,48.68,50.00,50.00
38.20,47.30,50.00,50.00
38.30,47.15,50.00,50.00
38.40,47.34,50.00,50.00
38.50,48.36,50.00,50.00
38.60,48.53,50.00,50.00
38.70,47.63,50.00,50.00
38.80,47.88,50.00,50.00
38.90,47.88,50.00,50.00
39.00,48.93,50.00,50.00
39.10,47.34,50.00,50.00
39.20,47.01,50.00,50.00
39.30,48.45,50.00,50.00
39.40,47.77,50.00,50.00
39.50,47.56,50.00,50.00
39.60,48.22,50.00,50.00
39.70,47.63,50.00,50.00
39.80,47.43,50.00,50.00
39.90,48.74,50.00,50.00
40.00,47.21,50.00,50.00
40.10,47.47,50.00,50.00
40.20,48.88,50.00,50.00
40.30,47.11,50.00,50.00
40.40,47.42,50.00,50.00
40.50,48.64,50.00,50.00
40.60,48.25,50.00,50.00
40.70,47.43,50.00,50.00
40.80,48.68,50.00,50.00
40.90,48.76,50.00,50.00
41.00,48.56,50.00,50.00
41.10,47.85,50.00,50.00
41.20,48.97,50.00,50.00
41.30,48.81,50.00,50.00
41.40,48.56,50.00,50.00
41.50,48.92,50.00,50.00
41.60,47.35,50.00,50.00
41.70,47.74,50.00,50.00
41.80,48.68,50.00,50.00
41.90,48.68,50.00,50.00
42.00,47.97,50.00,50.00
42.10,47.11,50.00,50.00
42.20,48.13,50.00,50.00
42.30,47.96,50.00,50.00
42.40,47.23,50.00,60.00
42.50,47.89,50.00,60.00
42.60,47.15,50.00,60.00
42.70,47.71,50.00,60.00
42.80,48.06,50.00,60.00
42.90,47.44,50.00,60.00
43.00,48.29,50.00,60.00
43.10,48.59,50.00,60.00
43.20,47.47,50.00,60.00
43.30,48.82,50.00,60.00
43.40,49.27,50.00,60.00
43.50,48.80,50.00,60.00
43.60,49.10,50.00,60.00
43.70,49.60,50.00,60.00
43.80,49.91,50.00,60.00
43.90,49.13,50.00,60.00
44.00,50.24,50.00,60.00
44.10,50.92,50.00,60.00
44.20,50.84,50.00,60.00
44.30,51.04,50.00,60.00
44.40,50.97,50.00,60.00
44.50,51.20,50.00,60.00
44.60,51.66,50.00,60.00
44.70,52.90,50.00,60.00
44.80,52.19,50.00,60.00
44.90,51.82,50.00,60.00
45.00,53.91,50.00,60.00
45.10,54.10,50.00,60.00
45.20,52.69,50.00,60.00
45.30,52.82,50.00,60.00
45.40,53.22,50.00,60.00
45.50,53.34,50.00,60.00
45.60,55.29,50.00,60.00
45.70,54.71,50.00,60.00
45.80,54.46,50.00,60.00
45.90,54.96,50.00,60.00
46.00,56.08,50.00,60.00
46.10,54.34,50.00,60.00
46.20,56.11,50.00,60.00
46.30,55.41,50.00,60.00
46.40,54.82,50.00,60.00
46.50,54.99,50.00,60.00
46.60,55.66,50.00,60.00
46.70,55.90,50.00,60.00
46.80,56.45,50.00,60.00
46.90,56.52,50.00,60.00
47.00,56.22,50.00,60.00
47.10,57.07,50.00,60.00
47.20,55.75,50.00,60.00
47.30,57.65,50.00,60.00
